t,1,2,3,4,time,x,y,delta_x,delta_y
245.25,202.627209748865,134.912342671574,100.598350912208,101,245.25,-73.3941086091127,-19.3828149640288,0.002247601918498,-0.004822541966401
245.26,202.47496001878,134.849299835971,100.585883742731,101,245.26,-73.3895858273381,-19.3924048920863,0.004522781774611,-0.009589928057501
245.27,202.322710288696,134.786257000368,100.573416573255,101,245.27,-73.3850630455636,-19.4019948201439,0.004522781774497,-0.009589928057601
245.28,202.177997509391,134.732273460286,100.561855458154,101,245.28,-73.380540263789,-19.4115847482015,0.004522781774597,-0.009589928057597
245.29,202.057655335182,134.707583001725,100.553224054822,101,245.29,-73.3760174820144,-19.421174676259,0.004522781774597,-0.009589928057501
245.3,201.937313160972,134.682892543165,100.54459265149,101,245.3,-73.3714947002398,-19.4307646043166,0.004522781774611,-0.009589928057601
245.31,201.816970986764,134.658202084605,100.535961248157,101,245.31,-73.3669719184652,-19.4403545323741,0.004522781774597,-0.009589928057501
245.32,201.696628812555,134.633511626044,100.527329844825,101,245.32,-73.3624491366906,-19.4499444604317,0.004522781774597,-0.009589928057597
245.33,201.576286638346,134.608821167484,100.518698441493,101,245.33,-73.3594072182254,-19.4563533812949,0.0030419184652,-0.006408920863201
245.34,201.678074576572,134.679757588964,100.531583866933,101,245.34,-73.3641398321343,-19.4460620143884,-0.004732613908899,0.0102913669065
245.35,201.796367368116,134.757799339888,100.546068049511,101,245.35,-73.3688724460432,-19.435770647482,-0.004732613908899,0.010291366906401
245.36,201.914660159661,134.835841090812,100.56055223209,101,245.36,-73.3736050599521,-19.4254792805755,-0.004732613908899,0.010291366906497
245.37,202.032952951205,134.913882841736,100.575036414668,101,245.37,-73.3783376738609,-19.4151879136691,-0.0047326139088,0.010291366906401
245.38,202.151245742749,134.991924592659,100.589520597246,101,245.38,-73.3830702877698,-19.4048965467626,-0.004732613908899,0.0102913669065
245.39,202.823215881307,135.004118080163,100.585197244547,101,245.39,-73.3878029016787,-19.3946051798561,-0.004732613908899,0.0102913669065
245.4,203.825391035565,134.977040633118,100.569657354789,101,245.4,-73.3925355155876,-19.3843138129496,-0.004732613908899,0.0102913669065
245.41,204.82756618982,134.949963186072,100.554117465031,101,245.41,-73.3972681294964,-19.3740224460431,-0.0047326139088,0.0102913669065
245.42,205.829741344077,134.922885739026,100.538577575273,101,245.42,-73.3992782254197,-19.3727392805755,-0.00201009592331,0.001283165467598
245.43,206.831916498332,134.895808291981,100.523037685515,101,245.43,-73.4006906954436,-19.3734335251799,-0.001412470023894,-0.0006942446044
245.44,207.715319213141,134.94409361946,100.511886783136,101,245.44,-73.4021031654676,-19.3741277697842,-0.001412470023993,-0.000694244604297
245.45,208.348850978099,135.150925560459,100.509969339717,101,245.45,-73.4035156354916,-19.3748220143885,-0.001412470024007,-0.000694244604301
245.46,208.98238274306,135.357757501458,100.508051896298,101,245.46,-73.4049281055156,-19.3755162589928,-0.001412470023993,-0.000694244604301
245.47,209.615914508018,135.564589442458,100.506134452879,101,245.47,-73.4063405755396,-19.3762105035971,-0.001412470024007,-0.000694244604301
245.48,210.249446272977,135.771421383457,100.50421700946,101,245.48,-73.4077530455635,-19.3769047482014,-0.001412470023894,-0.000694244604301
245.49,210.892316455306,135.980512134358,100.502574713928,101,245.49,-73.4091655155875,-19.3775989928058,-0.001412470024007,-0.0006942446044
245.5,212.147406597255,136.337688845911,100.518970916983,101,245.5,-73.411430251497,-19.3791275209581,-0.002264735909492,-0.001528528152299
245.51,213.402496739204,136.694865557463,100.535367120038,101,245.51,-73.4146182754491,-19.3815598562874,-0.003188023952106,-0.002432335329299
245.52,214.657586881153,137.052042269015,100.551763323093,101,245.52,-73.4178062994012,-19.3839921916168,-0.003188023952106,-0.002432335329402
245.53,215.912677023106,137.409218980568,100.568159526148,101,245.53,-73.4209943233533,-19.3864245269461,-0.003188023952092,-0.002432335329299
245.54,217.167767165055,137.76639569212,100.584555729203,101,245.54,-73.4241823473054,-19.3888568622755,-0.003188023952106,-0.002432335329399
245.55,219.35722738113,138.660429960848,100.579193563745,101,245.55,-73.4273703712575,-19.3912891976048,-0.003188023952092,-0.002432335329299
245.56,221.92975435821,139.774561481451,100.56491104865,101,245.56,-73.4305583952096,-19.3937215329341,-0.003188023952106,-0.002432335329303
245.57,224.502281335289,140.888693002053,100.550628533555,101,245.57,-73.4337464191617,-19.3961538682635,-0.003188023952092,-0.002432335329399
245.58,227.074808312369,142.002824522656,100.536346018461,101,245.58,-73.4361200239808,-19.3995223021583,-0.002373604819113,-0.003368433894799
245.59,229.647335289456,143.116956043262,100.522063503366,101,245.59,-73.4330432853717,-19.4091553956835,0.00307673860911,-0.009633093525199
245.6,231.956209864752,144.877210630708,100.526820314685,101,245.6,-73.4299665467626,-19.4187884892087,0.003076738609096,-0.009633093525203
245.61,233.871517687897,147.601964517959,100.559998053745,101,245.61,-73.4268898081535,-19.4284215827338,0.003076738609096,-0.0096330935251
245.62,235.786825511038,150.326718405202,100.593175792805,101,245.62,-73.4238130695444,-19.438054676259,0.00307673860911,-0.009633093525199
245.63,237.702133334178,153.051472292446,100.626353531866,101,245.63,-73.4207363309352,-19.4476877697842,0.003076738609195,-0.009633093525199
245.64,239.617441157318,155.776226179689,100.659531270926,101,245.64,-73.4176595923262,-19.4573208633094,0.003076738608996,-0.009633093525199
245.65,241.854685143561,158.823461329593,100.69553153202,101,245.65,-73.414582853717,-19.4669539568346,0.003076738609209,-0.009633093525203
245.66,247.160414948275,164.944377831888,100.758434234727,101,245.66,-73.4115061151079,-19.4765870503597,0.003076738609096,-0.0096330935251
245.67,252.466144753005,171.0652943342,100.821336937435,101,245.67,-73.4222534292566,-19.4820617505995,-0.010747314148702,-0.005474700239798
245.68,257.771874557719,177.186210836494,100.884239640142,101,245.68,-73.4366754916067,-19.4864310551559,-0.014422062350107,-0.004369304556402
245.69,263.077604362433,183.307127338789,100.94714234285,101,245.69,-73.4510975539569,-19.4908003597122,-0.014422062350192,-0.004369304556299
245.7,268.383334167148,189.428043841084,101.010045045558,101,245.7,-73.465519616307,-19.4951696642686,-0.014422062350107,-0.004369304556402
245.71,271.454351481455,202.68312088402,100.778100407886,101,245.71,-73.4799416786571,-19.499538968825,-0.014422062350093,-0.004369304556398
245.72,273.926603335468,217.849714033875,100.46715482301,101,245.72,-73.4943637410072,-19.5039082733813,-0.014422062350107,-0.004369304556299
245.73,276.398855189481,233.01630718373,100.156209238134,101,245.73,-73.5087858033573,-19.5082775779377,-0.014422062350093,-0.004369304556402
245.74,278.871107043501,248.182900333627,99.8452636532566,101,245.74,-73.5232078657075,-19.512646882494,-0.014422062350207,-0.004369304556299
245.75,281.343358897514,263.349493483482,99.5343180683803,101,245.75,-73.5567619424463,-19.5121147482014,-0.033554076738795,0.000532134292598
245.76,284.419374240417,275.537968792083,99.2066772150554,101,245.76,-73.6136995923263,-19.5055919664268,-0.056937649879998,0.006522781774603
245.77,288.148340104538,284.505706788006,98.860980973427,101,245.77,-73.6706372422063,-19.4990691846523,-0.056937649879998,0.0065227817745
245.78,291.87730596867,293.473444783955,98.5152847317976,101,245.78,-73.7275748920865,-19.4925464028777,-0.056937649880197,0.006522781774599
245.79,295.606271832792,302.441182779878,98.1695884901692,101,245.79,-73.7845125419665,-19.4860236211031,-0.056937649880013,0.006522781774599
245.8,299.335237696924,311.408920775827,97.8238922485398,101,245.8,-73.8414501918466,-19.4795008393285,-0.056937649880098,0.006522781774599
245.81,302.646177726172,319.275118672356,97.5335543428698,101,245.81,-73.8983878417266,-19.472978057554,-0.056937649879998,0.006522781774503
245.82,303.937761859422,321.820110775311,97.5106357514736,101,245.82,-73.9553254916068,-19.4664552757794,-0.056937649880197,0.006522781774599
245.83,305.229345992672,324.365102878266,97.4877171600773,101,245.83,-74.0294098201441,-19.4527853956834,-0.074084328537296,0.013669880096
245.84,306.520930125926,326.910094981229,97.464798568681,101,245.84,-74.2422263669071,-19.3812889928055,-0.212816546763008,0.071496402877898
245.85,307.812514259177,329.455087084184,97.4418799772847,101,245.85,-74.4550429136696,-19.3097925899279,-0.212816546762497,0.071496402877603
245.86,309.104098392431,332.000079187146,97.4189613858884,101,245.86,-74.667859460432,-19.2382961870503,-0.212816546762397,0.0714964028776
245.87,312.930463606932,330.859529319612,97.3528000397703,101,245.87,-74.8806760071944,-19.1667997841726,-0.212816546762397,0.071496402877699
245.88,317.150624932125,329.1464045246,97.2799206268531,101,245.88,-75.0934925539575,-19.0953033812948,-0.212816546763108,0.071496402877799
245.89,321.370786257319,327.433279729588,97.2070412139359,101,245.89,-75.3063091007199,-19.0238069784171,-0.212816546762397,0.071496402877703
245.9,325.590947582524,325.720154934571,97.1341618010184,101,245.9,-75.519125647483,-18.9523105755393,-0.212816546763094,0.071496402877799
245.91,329.811108907717,324.007030139559,97.0612823881012,101,245.91,-75.7319421942454,-18.8808141726616,-0.212816546762411,0.071496402877699
245.92,330.139582810667,323.138491376471,96.9683908038887,101,245.92,-75.8465188982038,-18.8559507185628,-0.114576703958392,0.024863454098803
245.93,327.405034117606,322.934699243674,96.8597482802455,101,245.93,-75.9317512335331,-18.8450165868263,-0.085232335329309,0.010934131736498
245.94,324.670485424545,322.730907110876,96.7511057566023,101,245.94,-76.0169835688626,-18.8340824550898,-0.085232335329494,0.010934131736502
245.95,321.935936731483,322.527114978079,96.6424632329592,101,245.95,-76.1022159041918,-18.8231483233533,-0.085232335329195,0.010934131736498
245.96,319.201388038414,322.32332284528,96.5338207093157,101,245.96,-76.1874482395213,-18.8122141916167,-0.085232335329508,0.010934131736601
245.97,316.899122385956,322.106317447073,96.4291142345627,101,245.97,-76.2726805748505,-18.8012800598802,-0.085232335329195,0.010934131736502
245.98,315.870790678706,321.850372683331,96.3360072578705,101,245.98,-76.3579129101798,-18.7903459281437,-0.085232335329309,0.010934131736498
245.99,314.842458971453,321.594427919588,96.242900281178,101,245.99,-76.4431452455091,-18.7794117964072,-0.085232335329295,0.010934131736502
246,313.814127264203,321.338483155845,96.1497933044858,101,246,-76.494630647482,-18.7725779856115,-0.051485401972897,0.006833810795701
246.01,312.785795556953,321.082538392103,96.0566863277936,101,246.01,-76.4995131414868,-18.7714065227818,-0.004882494004804,0.001171462829699
246.02,311.757463849703,320.826593628361,95.9635793511014,101,246.02,-76.5043956354916,-18.770235059952,-0.004882494004804,0.001171462829799
246.03,312.047944141139,320.652529285934,95.9036247981332,101,246.03,-76.5092781294964,-18.7690635971223,-0.004882494004789,0.001171462829699
246.04,312.412153052654,320.483042495488,95.845523642356,101,246.04,-76.5141606235012,-18.7678921342926,-0.004882494004804,0.001171462829699
246.05,312.776361964171,320.313555705042,95.7874224865785,101,246.05,-76.519043117506,-18.7667206714628,-0.004882494004804,0.001171462829802
246.06,313.140570875687,320.144068914595,95.7293213308013,101,246.06,-76.5239256115108,-18.7655492086331,-0.004882494004804,0.001171462829699
246.07,313.504779787203,319.974582124149,95.671220175024,101,246.07,-76.5288081055156,-18.7643777458034,-0.004882494004789,0.001171462829699
246.08,313.201508660281,319.940225774708,95.6431904845811,101,246.08,-76.5329302158273,-18.7630987529976,-0.004122110311712,0.001278992805801
246.09,312.522992304083,319.98183732003,95.6320664291447,101,246.09,-76.528307913669,-18.7605831654676,0.00462230215831,0.002515587529999
246.1,311.844475947887,320.023448865352,95.6209423737083,101,246.1,-76.5236856115108,-18.7580675779376,0.004622302158197,0.002515587530002
246.11,311.165959591689,320.065060410674,95.6098183182719,101,246.11,-76.5190633093525,-18.7555519904077,0.004622302158296,0.002515587529899
246.12,310.487443235493,320.106671955996,95.5986942628355,101,246.12,-76.5144410071942,-18.7530364028777,0.00462230215831,0.002515587529999
246.13,310.184064645772,320.11160232491,95.5870317090383,101,246.13,-76.509818705036,-18.7505208153477,0.004622302158197,0.002515587530002
246.14,310.627565019951,320.043502459394,95.5742970341867,101,246.14,-76.5051964028777,-18.7480052278177,0.004622302158296,0.002515587529999
246.15,311.071065394132,319.975402593877,95.561562359335,101,246.15,-76.5005741007194,-18.7454896402878,0.004622302158296,0.002515587529899
246.16,311.514565768311,319.90730272836,95.5488276844833,101,246.16,-76.4959517985611,-18.7429740527578,0.00462230215831,0.002515587530002
246.17,311.958066142491,319.839202862843,95.5360930096316,101,246.17,-76.4942708633093,-18.747267529976,0.001680935251798,-0.004293477218202
246.18,312.38678729736,319.772457760836,95.5231529688061,101,246.18,-76.493623381295,-18.753953381295,0.000647482014301,-0.006685851318998
246.19,312.104955693886,319.77084674532,95.5003393780924,101,246.19,-76.4929758992806,-18.7606392326139,0.000647482014401,-0.006685851318903
246.2,311.823124090411,319.769235729805,95.4775257873788,101,246.2,-76.4923284172662,-18.7673250839329,0.000647482014401,-0.006685851318998
246.21,311.541292486935,319.767624714289,95.454712196665,101,246.21,-76.4916809352518,-18.7740109352518,0.000647482014401,-0.006685851318899
246.22,311.25946088346,319.766013698774,95.4318986059514,101,246.22,-76.4910334532374,-18.7806967865708,0.000647482014386,-0.006685851319002
246.23,310.977629279986,319.764402683259,95.4090850152377,101,246.23,-76.490385971223,-18.7873826378897,0.000647482014401,-0.006685851318899
246.24,310.172865379382,319.835436146192,95.4123547607682,101,246.24,-76.4897384892086,-18.7940684892086,0.000647482014401,-0.006685851318899
246.25,309.15687207021,319.935813083037,95.4261604164323,101,246.25,-76.4905965227818,-18.7944075779376,-0.000858033573195,-0.000339088729003
246.26,308.140878761038,320.036190019881,95.4399660720963,101,246.26,-76.4937128297362,-18.7852265227818,-0.003116306954396,0.0091810551558
246.27,307.124885451866,320.136566956726,95.4537717277603,101,246.27,-76.4968291366907,-18.7760454676259,-0.00311630695451,0.009181055155903
246.28,306.108892142691,320.236943893572,95.4675773834244,101,246.28,-76.4999454436451,-18.76686441247,-0.003116306954396,0.009181055155899
246.29,306.23658464117,319.648090789641,95.7312862943468,101,246.29,-76.5030617505995,-18.7576833573141,-0.003116306954396,0.009181055155899
246.3,308.043492752979,318.047276325427,96.3619154251802,101,246.3,-76.506178057554,-18.7485023021583,-0.003116306954496,0.0091810551558
246.31,309.850400864782,316.446461861218,96.9925445560117,101,246.31,-76.5092943645084,-18.7393212470024,-0.003116306954411,0.009181055155899
246.32,311.657308976585,314.845647397009,97.6231736868432,101,246.32,-76.5124106714628,-18.7301401918465,-0.003116306954396,0.009181055155899
246.33,313.464217088389,313.2448329328,98.2538028176747,101,246.33,-76.514341294964,-18.7218223741007,-0.001930623501195,0.008317817745802
246.34,314.927154443485,310.996461868738,98.880525205609,101,246.34,-76.4976962110311,-18.7270286091127,0.0166450839329,-0.005206235012
246.35,313.218068464419,302.77646500562,99.4712204621808,101,246.35,-76.4810511270983,-18.7322348441247,0.016645083932801,-0.005206235012
246.36,311.508982485348,294.556468142479,100.061915718754,101,246.36,-76.4644060431654,-18.7374410791367,0.0166450839329,-0.005206235012
246.37,309.799896506282,286.336471279361,100.652610975326,101,246.37,-76.4477609592326,-18.7426473141487,0.016645083932801,-0.005206235012
246.38,308.090810527216,278.116474416243,101.243306231898,101,246.38,-76.4311158752997,-18.7478535491607,0.0166450839329,-0.005206235011997
246.39,306.38172454815,269.896477553125,101.834001488469,101,246.39,-76.4144707913669,-18.7530597841727,0.016645083932801,-0.005206235012
246.4,304.555230886197,256.673922255549,102.32504007758,101,246.4,-76.397825707434,-18.7582660191847,0.0166450839329,-0.005206235012
246.41,302.698020765421,242.142586506665,102.79000626795,101,246.41,-76.3811806235012,-18.7634722541967,0.016645083932801,-0.005206235012
246.42,300.840810644639,227.61125075774,103.254972458321,101,246.42,-76.3065549700598,-18.7928065029941,0.074625653441387,-0.029334248797401
246.43,298.983600523863,213.079915008856,103.719938648691,101,246.43,-76.2093813173652,-18.8315238682635,0.097173652694608,-0.038717365269399
246.44,297.126390403086,198.548579259972,104.184904839061,101,246.44,-76.1122076646704,-18.870241233533,0.097173652694806,-0.038717365269502
246.45,291.891118375566,187.653577157743,104.279181221317,101,246.45,-76.0150340119759,-18.9089585988025,0.097173652694494,-0.038717365269498
246.46,283.088922498621,180.598210197388,103.982043131667,101,246.46,-75.9178603592811,-18.947675964072,0.097173652694806,-0.038717365269502
246.47,274.286726621701,173.542843237053,103.684905042018,101,246.47,-75.8206867065865,-18.9863933293414,0.097173652694593,-0.038717365269399
246.48,265.484530744781,166.487476276718,103.387766952369,101,246.48,-75.723513053892,-19.0251106946109,0.097173652694494,-0.038717365269498
246.49,256.682334867835,159.432109316363,103.090628862719,101,246.49,-75.6263394011974,-19.0638280598803,0.097173652694608,-0.038717365269402
246.5,249.036685317993,153.438324622579,102.804266757099,101,246.5,-75.5112024820138,-19.0986971223023,0.115136919183598,-0.034869062422001
246.51,246.792562363881,152.402546981413,102.568232738616,101,246.51,-75.3654794604313,-19.1270136690648,0.145723021582498,-0.0283165467625
246.52,244.548439409768,151.366769340246,102.332198720132,101,246.52,-75.2197564388487,-19.1553302158274,0.145723021582597,-0.0283165467626
246.53,242.304316455649,150.330991699076,102.096164701649,101,246.53,-75.0740334172657,-19.18364676259,0.145723021583009,-0.0283165467626
246.54,240.060193501537,149.295214057909,101.860130683165,101,246.54,-74.9283103956831,-19.2119633093526,0.145723021582597,-0.0283165467626
246.55,237.816070547418,148.25943641674,101.624096664682,101,246.55,-74.7825873741005,-19.2402798561151,0.145723021582597,-0.0283165467625
246.56,236.004923636341,147.554456518044,101.53884856005,101,246.56,-74.6368643525179,-19.2685964028777,0.145723021582597,-0.0283165467626
246.57,234.260213802473,146.900235167104,101.476737475496,101,246.57,-74.491141330935,-19.2969129496403,0.14572302158291,-0.0283165467626
246.58,232.515503968605,146.246013816164,101.414626390942,101,246.58,-74.3496478057554,-19.3244832014389,0.141493525179598,-0.027570251798597
246.59,230.770794134732,145.591792465222,101.352515306387,101,246.59,-74.3449079976019,-19.3279232494005,0.004739808153502,-0.0034400479616
246.6,229.026084300864,144.937571114281,101.290404221833,101,246.6,-74.3401681894484,-19.3313632973621,0.004739808153488,-0.0034400479616
246.61,227.305357652407,144.28089876495,101.238576193353,101,246.61,-74.335428381295,-19.3348033453237,0.004739808153403,-0.0034400479616
246.62,225.603582040905,143.622289685355,101.194873631623,101,246.62,-74.3306885731415,-19.3382433932854,0.004739808153502,-0.0034400479617
246.63,223.901806429403,142.96368060576,101.151171069892,101,246.63,-74.325948764988,-19.341683441247,0.004739808153502,-0.0034400479616
246.64,222.200030817901,142.305071526165,101.107468508162,101,246.64,-74.3212089568345,-19.3451234892086,0.004739808153502,-0.0034400479616
246.65,220.498255206395,141.646462446569,101.063765946431,101,246.65,-74.316469148681,-19.3485635371703,0.004739808153502,-0.0034400479617
246.66,218.947309580905,141.104722041827,101.025900510777,101,246.66,-74.3117293405276,-19.3520035851319,0.004739808153388,-0.0034400479616
246.67,217.849820772332,140.914336819815,101.005583870827,101,246.67,-74.3096510791367,-19.3518678776978,0.002078261390906,0.000135707434101
246.68,216.752331963761,140.723951597803,100.985267230877,101,246.68,-74.3087685851319,-19.3501256714628,0.000882494004799,0.001742206235001
246.69,215.654843155191,140.533566375792,100.964950590927,101,246.69,-74.3078860911271,-19.3483834652278,0.000882494004799,0.001742206234997
246.7,214.55735434662,140.34318115378,100.944633950977,101,246.7,-74.3070035971223,-19.3466412589928,0.000882494004799,0.001742206235001
246.71,213.459865538046,140.152795931768,100.924317311027,101,246.71,-74.3061211031175,-19.3448990527578,0.000882494004799,0.001742206235001
246.72,212.986914078173,140.007391771697,100.925719278612,101,246.72,-74.3052386091127,-19.3431568465228,0.000882494004799,0.001742206235001
246.73,212.553629704179,139.864844554691,100.928500689511,101,246.73,-74.3043561151079,-19.3414146402878,0.000882494004813,0.001742206234997
246.74,212.120345330183,139.722297337684,100.931282100411,101,246.74,-74.3034736211031,-19.3396724340528,0.000882494004799,0.001742206235001
246.75,211.687060956188,139.579750120678,100.93406351131,101,246.75,-74.3030091127098,-19.3380309472422,0.000464508393293,0.001641486810602
246.76,211.253776582194,139.437202903672,100.93684492221,101,246.76,-74.3033208633094,-19.3365765107914,-0.000311750599593,0.0014544364508
246.77,210.879314179488,139.264591360683,100.924278341177,101,246.77,-74.3036326139089,-19.3351220743405,-0.000311750599508,0.001454436450899
246.78,210.538626594448,139.074717269261,100.902899141021,101,246.78,-74.3039443645084,-19.3336676378897,-0.000311750599494,0.0014544364508
246.79,210.197939009409,138.88484317784,100.881519940865,101,246.79,-74.3042561151079,-19.3322132014388,-0.000311750599508,0.001454436450899
246.8,209.85725142437,138.694969086418,100.860140740709,101,246.8,-74.3045678657074,-19.330758764988,-0.000311750599494,0.0014544364508
246.81,209.516563839331,138.505094994996,100.838761540552,101,246.81,-74.3048796163069,-19.3293043285372,-0.000311750599508,0.0014544364508
246.82,209.253947016888,138.350875759401,100.82137516833,101,246.82,-74.3051913669065,-19.3278498920863,-0.000311750599593,0.001454436450903
246.83,209.151271269206,138.269701486758,100.812168775011,101,246.83,-74.3054820863309,-19.3264582973621,-0.000290719424399,0.001391594724197
246.84,209.048595521524,138.188527214114,100.802962381692,101,246.84,-74.3036907194245,-19.3312880335732,0.001791366906403,-0.0048297362111
246.85,208.945919773842,138.107352941471,100.793755988373,101,246.85,-74.301899352518,-19.3361177697842,0.001791366906488,-0.004829736210997
246.86,208.84324402616,138.026178668827,100.784549595054,101,246.86,-74.3001079856115,-19.3409475059952,0.001791366906502,-0.004829736211001
246.87,208.740221786888,137.944016070729,100.775755388365,101,246.87,-74.298316618705,-19.3457772422062,0.001791366906502,-0.004829736211001
246.88,208.622067230296,137.818690363233,100.784962596612,101,246.88,-74.2965252517986,-19.3506069784173,0.001791366906403,-0.0048297362111
246.89,208.503912673704,137.693364655737,100.794169804859,101,246.89,-74.2947338848921,-19.3554367146283,0.001791366906502,-0.004829736211001
246.9,208.385758117111,137.56803894824,100.803377013106,101,246.9,-74.2929425179856,-19.3602664508393,0.001791366906502,-0.004829736211001
246.91,208.267603560519,137.442713240744,100.812584221353,101,246.91,-74.2911511510791,-19.3650961870504,0.001791366906488,-0.0048297362111
246.92,208.149449003927,137.317387533248,100.8217914296,101,246.92,-74.2918085269461,-19.3626579640718,-0.000657375866993,0.002438222978601
246.93,207.994734889964,137.183717502954,100.806173062868,101,246.93,-74.293672,-19.35664,-0.001863473053902,0.006017964071802
246.94,207.825606872978,137.046757655489,100.780767011163,101,246.94,-74.2955354730539,-19.3506220359281,-0.001863473053902,0.006017964071898
246.95,207.656478855991,136.909797808023,100.755360959459,101,246.95,-74.2973989461078,-19.3446040718563,-0.001863473053902,0.006017964071802
246.96,207.487350839005,136.772837960558,100.729954907754,101,246.96,-74.2992624191617,-19.3385861077844,-0.001863473053902,0.006017964071898
246.97,207.318222822018,136.635878113093,100.704548856049,101,246.97,-74.3011258922156,-19.3325681437126,-0.001863473053888,0.006017964071802
246.98,207.133696405472,136.532203427293,100.689560517737,101,246.98,-74.3029893652695,-19.3265501796407,-0.001863473053902,0.006017964071898
246.99,206.927015758589,136.476417298707,100.689560517737,101,246.99,-74.3048528383234,-19.3205322155689,-0.001863473053902,0.006017964071802
247,206.720335111707,136.42063117012,100.689560517737,101,247,-74.305504940048,-19.3187456115108,-0.000652101724597,0.001786604058101
247.01,206.513654464824,136.364845041534,100.689560517737,101,247.01,-74.3035828776978,-19.325950647482,0.001922062350189,-0.0072050359712
247.02,206.306973817942,136.309058912948,100.689560517737,101,247.02,-74.3016608153477,-19.3331556834532,0.001922062350104,-0.0072050359712
247.03,206.110617971719,136.253631223065,100.689700344294,101,247.03,-74.2997387529976,-19.3403607194245,0.001922062350104,-0.0072050359713
247.04,206.003072700385,136.201286706257,100.691042913384,101,247.04,-74.2978166906475,-19.3475657553957,0.001922062350104,-0.0072050359712
247.05,205.89552742905,136.148942189448,100.692385482474,101,247.05,-74.2958946282974,-19.3547707913669,0.00192206235009,-0.0072050359712
247.06,205.787982157715,136.09659767264,100.693728051564,101,247.06,-74.2939725659472,-19.3619758273381,0.001922062350204,-0.0072050359712
247.07,205.680436886381,136.044253155831,100.695070620655,101,247.07,-74.2920505035971,-19.3691808633094,0.001922062350104,-0.0072050359713
247.08,205.572891615046,135.991908639023,100.696413189745,101,247.08,-74.290128441247,-19.3763858992806,0.00192206235009,-0.0072050359712
247.09,205.411316224389,135.866183033382,100.677402152774,101,247.09,-74.2926081534772,-19.3678756834532,-0.002479712230198,0.0085102158274
247.1,205.236098212193,135.721928680523,100.653251824091,101,247.1,-74.2951776978417,-19.3590447482014,-0.002569544364491,0.008830935251801
247.11,205.060880199996,135.577674327664,100.629101495408,101,247.11,-74.2977472422062,-19.3502138129496,-0.002569544364505,0.008830935251797
247.12,204.8856621878,135.433419974805,100.604951166725,101,247.12,-74.3003167865708,-19.3413828776978,-0.002569544364604,0.008830935251801
247.13,204.710444175604,135.289165621946,100.580800838042,101,247.13,-74.3028863309353,-19.332551942446,-0.002569544364491,0.008830935251801
247.14,204.575132157801,135.217629053168,100.569331637357,101,247.14,-74.3054558752998,-19.3237210071942,-0.002569544364505,0.008830935251797
247.15,204.489184467868,135.236045499966,100.57354918674,101,247.15,-74.3080254196643,-19.3148900719424,-0.002569544364505,0.008830935251801
247.16,204.403236777935,135.254461946764,100.577766736123,101,247.16,-74.3105949640288,-19.3060591366906,-0.002569544364491,0.008830935251801
247.17,204.317289088002,135.272878393562,100.581984285505,101,247.17,-74.3120548681055,-19.3030749160671,-0.001459904076711,0.0029842206235
247.18,204.231341398069,135.29129484036,100.586201834888,101,247.18,-74.3128905995204,-19.3033794724221,-0.000835731414895,-0.000304556355001
247.19,204.161213424423,135.310418929028,100.589567675717,101,247.19,-74.3137263309353,-19.303684028777,-0.000835731414895,-0.000304556354898
247.2,204.189223230087,135.333932881609,100.587649933416,101,247.2,-74.3145620623501,-19.3039885851319,-0.00083573141481,-0.000304556354902
247.21,204.217233035751,135.357446834189,100.585732191116,101,247.21,-74.315397793765,-19.3042931414868,-0.000835731414895,-0.000304556354898
247.22,204.245242841414,135.38096078677,100.583814448815,101,247.22,-74.3162335251799,-19.3045976978417,-0.000835731414895,-0.000304556354902
247.23,204.273252647078,135.404474739351,100.581896706514,101,247.23,-74.3170692565947,-19.3049022541966,-0.00083573141481,-0.000304556354898
247.24,204.301262452742,135.427988691931,100.579978964213,101,247.24,-74.3179049880096,-19.3052068105516,-0.000835731414895,-0.000304556355001
247.25,204.118453908873,135.238874066114,100.564327613223,101,247.25,-74.3175266906475,-19.3082872661871,0.000378297362104,-0.003080455635502
247.26,203.893223866545,135.006973682173,100.545912744441,101,247.26,-74.3143156594724,-19.3178448201439,0.003211031175098,-0.0095575539568
247.27,203.667993824216,134.775073298232,100.527497875659,101,247.27,-74.3111046282974,-19.3274023741007,0.003211031174999,-0.0095575539568
247.28,203.442763781887,134.543172914291,100.509083006877,101,247.28,-74.3078935971223,-19.3369599280576,0.003211031175098,-0.009557553956899
247.29,203.217533739558,134.311272530349,100.490668138095,101,247.29,-74.3046825659472,-19.3465174820144,0.003211031175098,-0.0095575539568
247.3,202.959051282734,134.182532671973,100.487072663039,101,247.3,-74.3014715347722,-19.3560750359712,0.003211031174999,-0.009557553956803
247.31,202.670778420481,134.146212986015,100.496753689976,101,247.31,-74.2982605035971,-19.3656325899281,0.003211031175098,-0.009557553956899
247.32,202.382505558228,134.109893300058,100.506434716913,101,247.32,-74.2950494724221,-19.3751901438849,0.003211031175013,-0.0095575539568
247.33,202.094232695975,134.0735736141,100.51611574385,101,247.33,-74.291838441247,-19.3847476978417,0.003211031175098,-0.0095575539568
247.34,201.805959833722,134.037253928143,100.525796770787,101,247.34,-74.2934746043165,-19.3746413669064,-0.001636163069506,0.010106330935301
247.35,201.563085196515,134.000503477786,100.532515230789,101,247.35,-74.295312733813,-19.363715707434,-0.001838129496505,0.010925659472399
